"1",1,1,23.8981604885919
"2",1,2,26.346741041696
"3",1,3,24.8979530280384
"4",1,4,25.7531917411942
"5",1,5,28.613467220377
"6",1,6,28.7784308994791
"7",1,7,31.3306296494306
"8",1,8,29.4154949420153
"9",1,9,28.4582387333344
"10",1,10,26.685566102696
"11",1,11,26.7860704355661
"12",1,12,28.5145245218074
"13",1,13,27.2522923041897
"14",1,14,24.4759998191423
"15",1,15,23.2730276204468
"16",1,16,23.6199865470474
"17",1,17,23.9916045614356
"18",1,18,24.1616542391453
"19",1,19,24.5166414014893
"20",1,20,24.5596941109265
"21",1,21,27.3069587162429
"22",1,22,27.1055518206271
"23",1,23,28.9316093791318
"24",1,24,28.0490097785463
"25",1,25,27.0258619860388
"26",1,26,27.2717731267233
"27",1,27,26.6035988771419
"28",1,28,26.4117334684813
"29",1,29,24.9506102970455
"30",1,30,30.1337677550682
"31",1,31,29.7365880050971
"32",1,32,31.2621421998686
"33",1,33,33.5128371987553
"34",1,34,36.9774719207682
"35",1,35,33.6636177399011
"36",1,36,35.0696375553678
"37",1,37,37.9205564754273
"38",1,38,37.2957289788829
"39",1,39,36.4387752579289
"40",1,40,32.5295470421244
"41",1,41,32.0111510041149
"42",1,42,30.6842561335707
"43",1,43,29.2756590596359
"44",1,44,30.7328448237226
"45",1,45,32.1395182812931
"46",1,46,32.0612695140167
"47",1,47,32.2377001785398
"48",1,48,31.2928633937602
"49",1,49,27.6748972163432
"50",1,50,26.087477094903
"51",1,51,27.4852923054274
"52",1,52,25.9655835920386
"53",1,53,24.7627955988049
"54",1,54,26.3010457843014
"55",1,55,23.5282654392425
"56",1,56,25.3916689270957
"57",1,57,24.7627404368936
"58",1,58,23.380171192799
"59",1,59,25.7113387711604
"60",1,60,28.8743311668916
"61",1,61,30.1617268557981
"62",1,62,32.7401324922248
"63",1,63,28.8014299020054
"64",1,64,30.6342770650341
"65",1,65,28.8880691254917
"66",1,66,27.3850299645132
"67",1,67,25.7109622900966
"68",1,68,25.6496174409979
"69",1,69,22.7276209396322
"70",1,70,20.9417858981886
"71",1,71,23.9495213668488
"72",1,72,22.7525990822939
"73",1,73,24.9339094434453
"74",1,74,23.4806429144891
"75",1,75,22.1140978473608
"76",1,76,25.4623955849906
"77",1,77,26.2315816162433
"78",1,78,24.8521152096515
"79",1,79,22.7188230200798
"80",1,80,20.0411593178028
"81",1,81,19.6395472982168
"82",1,82,19.600722764398
"83",1,83,18.2625062257295
"84",1,84,16.3074805009857
"85",1,85,14.7709813008476
"86",1,86,17.3129349584025
"87",1,87,16.3825256972759
"88",1,88,15.7265476992875
"89",1,89,17.1831796218217
"90",1,90,18.0634946650608
"91",1,91,19.7393828906989
"92",1,92,18.9158783280388
"93",1,93,18.514965992799
"94",1,94,17.0617108249481
"95",1,95,15.9356269394514
"96",1,96,17.9848670438095
"97",1,97,17.5703671913845
"98",1,98,17.5838558636735
"99",1,99,17.2551025237316
"100",1,100,16.0562827882247
"101",2,1,22.376020231196
"102",2,2,22.1757123250715
"103",2,3,21.0929123831232
"104",2,4,26.3013068487147
"105",2,5,26.5688072944754
"106",2,6,29.7203135061727
"107",2,7,31.4823706979592
"108",2,8,29.6787556397866
"109",2,9,27.5175945346698
"110",2,10,27.1721689737772
"111",2,11,29.3013073503583
"112",2,12,27.6732377696118
"113",2,13,28.2869321142103
"114",2,14,26.1583355614051
"115",2,15,24.3011850890644
"116",2,16,26.4759724642408
"117",2,17,29.4211225961246
"118",2,18,25.8473754260492
"119",2,19,24.3996122531752
"120",2,20,26.0862316178769
"121",2,21,28.8731110487134
"122",2,22,27.6894577216483
"123",2,23,30.5498633561852
"124",2,24,29.7148244431018
"125",2,25,28.7268426402068
"126",2,26,29.1813819521373
"127",2,27,27.7490641603209
"128",2,28,25.7129282674907
"129",2,29,24.1284829794143
"130",2,30,28.8103873103126
"131",2,31,29.7624790591621
"132",2,32,31.3509679688684
"133",2,33,36.2219795522547
"134",2,34,35.8758058278938
"135",2,35,33.428997294703
"136",2,36,35.2582692618334
"137",2,37,36.9770993280144
"138",2,38,35.9557034726971
"139",2,39,36.2468178149209
"140",2,40,33.9177034396056
"141",2,41,31.6699604730748
"142",2,42,26.7309422890195
"143",2,43,27.5155506252402
"144",2,44,29.8698631879517
"145",2,45,31.7765778431514
"146",2,46,31.8837943281024
"147",2,47,30.0473866724684
"148",2,48,31.3134830568127
"149",2,49,27.1161258540331
"150",2,50,28.3943364515766
"151",2,51,26.5414847976466
"152",2,52,24.5894890013219
"153",2,53,25.0423886996746
"154",2,54,25.1810441232072
"155",2,55,23.017969580812
"156",2,56,23.7826441057954
"157",2,57,24.6057393139054
"158",2,58,25.0945508033257
"159",2,59,26.8309773308456
"160",2,60,32.7313393459927
"161",2,61,33.5175742230582
"162",2,62,33.9736823194818
"163",2,63,34.0087553559285
"164",2,64,34.4799195425808
"165",2,65,31.2321147116418
"166",2,66,30.0279724106693
"167",2,67,27.9954181340488
"168",2,68,27.2662211594484
"169",2,69,25.6382079403164
"170",2,70,26.918202050644
"171",2,71,26.1725804744257
"172",2,72,23.2709950767433
"173",2,73,23.951669140246
"174",2,74,22.3792692131724
"175",2,75,21.6477770733669
"176",2,76,25.8897713928747
"177",2,77,26.4633741185384
"178",2,78,25.9832858015327
"179",2,79,23.410453307578
"180",2,80,19.1386136171229
"181",2,81,18.2948858277116
"182",2,82,17.7239910471625
"183",2,83,16.0716009757905
"184",2,84,13.3941242075821
"185",2,85,13.0943033199535
"186",2,86,16.2640580699095
"187",2,87,16.1893224205454
"188",2,88,18.5440364742107
"189",2,89,18.009108816042
"190",2,90,20.9140010173583
"191",2,91,20.9382260674821
"192",2,92,17.2521056465276
"193",2,93,15.0772896005565
"194",2,94,14.2600631589645
"195",2,95,15.8585498938793
"196",2,96,17.4438640587546
"197",2,97,16.3220079289505
"198",2,98,15.5259406575717
"199",2,99,16.5489027203936
